!Series_title	"Carbohydrate metabolism and the lager yeast transcriptome during brewery fermentation"
!Series_geo_accession	"GSE10205"
!Series_sample_id	"GSM257776 GSM257777 GSM257778 GSM257779 GSM257780 GSM257781 GSM257782 GSM257783 GSM257784 GSM257785 GSM257786 GSM257787 GSM257788 GSM257789 "
!Series_platform_id	"GPL2529"
!Series_platform_taxid	"4896"
!Series_platform_taxid	"4932"
!Series_sample_taxid	"4932"
!Sample_title	"Ferm_8h_A"	"Ferm_8h_B"	"Ferm_8h_C"	"Ferm_30h_A"	"Ferm_30h_C"	"Ferm_60h_A"	"Ferm_60h_B"	"Ferm_60h_C"	"Ferm_80h_A"	"Ferm_80h_B"	"Ferm_80h_C"	"Ferm_102h_A"	"Ferm_102h_B"	"Ferm_102h_C"
!Sample_geo_accession	"GSM257776"	"GSM257777"	"GSM257778"	"GSM257779"	"GSM257780"	"GSM257781"	"GSM257782"	"GSM257783"	"GSM257784"	"GSM257785"	"GSM257786"	"GSM257787"	"GSM257788"	"GSM257789"
!Sample_type	"RNA"	"RNA"	"RNA"	"RNA"	"RNA"	"RNA"	"RNA"	"RNA"	"RNA"	"RNA"	"RNA"	"RNA"	"RNA"	"RNA"
!Sample_channel_count	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"
!Sample_description "Ferm_8h_A"	"Ferm_8h_B"	"Ferm_8h_C"	"Ferm_30h_A"	"Ferm_30h_C"	"Ferm_60h_A"	"Ferm_60h_B"	"Ferm_60h_C"	"Ferm_80h_A"	"Ferm_80h_B"	"Ferm_80h_C"	"Ferm_102h_A"	"Ferm_102h_B"	"Ferm_102h_C"	
!Sample_platform_id	"GPL2529"	"GPL2529"	"GPL2529"	"GPL2529"	"GPL2529"	"GPL2529"	"GPL2529"	"GPL2529"	"GPL2529"	"GPL2529"	"GPL2529"	"GPL2529"	"GPL2529"	"GPL2529"
!Sample_data_row_count	"10928"	"10928"	"10928"	"10928"	"10928"	"10928"	"10928"	"10928"	"10928"	"10928"	"10928"	"10928"	"10928"	"10928"
!series_matrix_table_begin
"ID_REF"	"GSM257776"	"GSM257777"	"GSM257778"	"GSM257779"	"GSM257780"	"GSM257781"	"GSM257782"	"GSM257783"	"GSM257784"	"GSM257785"	"GSM257786"	"GSM257787"	"GSM257788"	"GSM257789"
"1770211_at"	68.41642737	66.28849401	65.85876165	60.44355419	67.42818187	151.301688	161.2867363	122.9110005	158.1924169	176.6694884	201.3920776	102.2999276	77.67247062	96.44307224
"1770212_at"	252.4103921	152.1704267	160.2062608	104.9414373	171.5463791	105.6779593	78.33985922	91.2431536	101.9361936	98.71796511	112.6631727	127.1827413	117.6184126	97.14985078
"1770213_at"	332.596518	275.6940979	274.5689554	484.8067525	348.183166	524.4108229	437.6782872	466.6329723	535.3574708	602.2734499	585.2210789	554.5624745	558.3758931	445.211439
"1770214_at"	0.707545159	0.61788598	0.659034561	0.627695872	0.48171468	1.229671441	1.786369165	0.519470944	1.18385866	0.924189501	0.45719365	0.738893213	1.314310399	4.328463235
"1770215_at"	1.633242466	11.603106	15.74132614	1.968997189	6.570731311	14.40696518	9.613941358	1.155149198	1.445789907	4.478388958	0.93609885	14.00143148	18.89288939	14.48260282
"1770216_at"	398.2426321	426.7018756	405.2673577	287.1376474	389.1510162	403.2021045	216.8350393	285.6710079	286.6407881	297.4502626	404.1036431	237.2158748	223.6850832	212.8777967
"1770217_at"	300.9794647	312.8736528	334.4935004	196.5355448	272.1020692	341.6413272	268.4134555	277.697578	231.364694	313.7357537	333.2485244	257.4313113	210.1863966	210.7237553
"1770218_at"	1.496095361	0.929609306	1.747932978	0.619206775	0.9133452	1.581965553	1.043919163	5.787985261	2.130869212	4.480751345	0.42601676	4.717604833	2.822369043	1.005258563
"1770219_at"	49.75886325	73.26615408	86.60070016	64.38240008	77.60435612	60.10322347	78.84014827	87.18174745	98.14800443	113.8491681	114.816911	77.78125382	67.81376133	61.50926702
"1770220_at"	7.323898064	8.640785175	19.17698399	16.59553355	13.04240839	12.17041268	8.019787423	11.68317518	22.91805172	15.63320514	12.14510196	19.88363805	30.74713651	22.4467948
"1770221_at"	41.7162985	48.84808702	68.93163314	39.68761418	53.00586952	50.24405834	46.58761212	23.65820527	66.03202018	80.51826514	83.90839739	41.30226766	65.40058865	61.60498616
"1770223_at"	15.07006452	12.62459919	13.46700621	13.27554254	18.97518432	2.272561946	0.349800462	9.004994645	5.934437755	0.933841051	2.838294311	12.17081808	2.103016987	21.13137892
"1770224_at"	1.403726644	25.97638047	15.07666277	24.0430754	12.47564414	5.738280071	13.33029724	0.468390309	11.92717302	6.350599435	9.082472633	34.65209851	25.20476721	20.5529087
"1770225_at"	0.694538401	1.46604211	1.427784446	1.146508843	1.086535814	0.492981897	1.106533364	0.68496848	0.701486176	0.364027393	0.600249953	1.42122688	2.955525893	0.594999819
"1770226_at"	432.7045797	424.7911655	442.6017991	327.1896537	427.8273757	417.4587932	315.1980639	382.6454771	499.580315	616.21001	769.270615	444.7878545	375.0344039	362.9897722
"1770227_at"	110.7368094	75.19449599	82.04473156	104.9960456	91.72852295	127.8859304	113.2387014	123.5760361	80.32841417	111.3558925	115.1865306	62.14781258	52.28865814	74.74901758
"1770228_at"	258.7349464	284.0090038	275.2391172	328.9031375	292.2282725	242.151858	296.3551422	355.3571224	378.0570574	532.3790235	505.04622	324.5816983	286.9639435	306.7731189
"1770229_at"	7.118544223	7.394285027	2.205657767	2.905174306	1.962100664	5.577483013	2.571708664	1.496302973	3.195067483	0.493055021	3.603569241	7.105017238	1.213241768	3.776635984
"1770230_at"	92.97373589	89.99179371	93.43963184	56.37806437	99.2576539	20.87127419	36.51396493	16.42246987	39.86609272	56.50624723	30.61409137	22.68014439	46.47493941	5.556178975
"1770231_at"	412.22539	306.912902	309.4523452	213.2741309	314.6373379	455.7533509	293.8070095	234.7950568	312.6787396	412.3266406	285.4831976	241.454038	233.525493	206.8399108
"1770232_at"	8.704635142	0.58161914	16.25625305	11.12525557	7.812293036	10.8318727	0.713586868	0.492711135	6.811928343	0.589471235	0.437557332	8.6191627	19.40495802	16.71935968
"1770233_at"	9.62248775	26.40106542	19.28018192	22.00123002	6.455798918	12.65056632	5.182192572	7.15538598	11.75048613	18.96718596	15.28005662	18.29350328	27.26045633	25.88167569
"1770234_at"	1.265572074	1.545277207	2.090711524	1.101959025	1.284900348	0.948922672	0.74243272	0.827242542	1.404405439	0.46858844	2.037897165	2.004512812	1.460914263	0.830579358
"1770235_at"	0.649175062	8.03102343	5.93616756	23.21156046	8.556589512	7.727239482	10.63344698	7.43647346	19.78695409	2.169679466	1.239401971	12.5616396	18.747005	12.13688633
"1770236_at"	374.4070793	678.3143918	719.8177366	662.1316705	697.596552	316.9635629	444.4996362	546.1654161	732.0196865	895.7479548	773.0766535	512.3911414	469.5198642	511.0454015
"1770237_at"	1.153528046	14.37688143	12.8960442	4.13392667	11.62700108	0.429800497	0.522086929	1.253292491	1.893087464	3.414310207	0.362908068	7.901155181	7.178354006	1.855166675
"1770238_at"	383.2237625	272.1145625	267.7266228	178.8719186	220.1788286	256.7501071	186.5056624	212.3927291	272.5303288	294.662728	332.8995489	158.1083157	162.2440963	162.9031156
"1770239_at"	166.1563078	149.7291955	125.2431998	96.88069359	122.9845526	126.3912865	101.7492784	92.66979123	77.26638445	165.814605	129.3377616	87.37975722	70.0961662	97.11495461
"1770240_at"	591.1959801	698.1962894	678.3874497	553.6293899	535.3639331	1087.59062	800.8546135	694.9311994	863.5592935	1019.480239	1089.003347	1068.247684	848.0540495	768.5418614
"1770241_at"	1.652059213	12.38735907	19.18583717	2.739318504	18.05277468	6.804784011	1.315259366	1.419013039	1.327285606	1.242315305	0.777513435	2.505601357	12.67765156	1.116839975
"1770242_at"	12.03838261	4.835477676	17.99746339	7.08463722	15.77971261	9.32873077	0.926328547	3.512152691	1.839092094	16.10129091	8.309338365	16.38185407	25.56771732	23.32522441
"1770243_at"	256.8753773	208.9006381	257.4119938	219.3268043	218.5199413	203.8530561	172.5341873	174.9116525	134.2584447	162.5015109	151.9528004	166.3761727	179.7263956	167.8346403
"1770244_at"	0.889291043	3.83585899	11.23868294	7.149253323	14.7230211	5.420366029	0.866222639	4.792630718	10.76195883	9.860693036	2.910738228	14.9679666	2.483362854	0.972541243
"1770245_at"	117.7692879	274.4977443	318.344484	152.6891701	193.8050596	77.9344062	127.2650214	141.7953142	113.7331723	139.3557049	152.2762149	161.5010204	160.3376583	170.3012278
"1770246_at"	1.109309414	12.93265068	8.572571285	2.696381257	7.96787568	1.33487031	7.616745383	1.000294262	1.333816439	5.115969607	2.32692179	3.708961244	17.14129594	20.04007671
"1770248_at"	788.3991058	674.650587	730.0227319	671.1988237	644.6054815	994.1515967	772.6974981	590.4104323	742.1642863	894.280615	933.2008516	545.0057635	517.9605347	510.8311735
"1770249_at"	464.7827732	323.2243676	363.0394813	520.4155969	357.8222484	1290.710307	875.1417883	728.277574	734.3824642	846.9547928	663.880655	417.3758994	432.7355191	487.9349777
"1770250_at"	1125.488066	1628.404815	1611.71275	1782.718447	1746.574489	1067.271588	3235.431483	2886.970484	1879.855153	2217.724474	2293.594796	1851.894101	1758.735875	1802.390213
"1770251_at"	9.456001668	5.272952565	8.555349125	16.06622969	12.08608333	3.513359489	19.24196244	0.511145848	6.47592096	7.315628671	1.490755271	0.800579147	11.20588659	6.504248306
"1770252_at"	4.335079497	31.88386055	18.65463363	18.52377943	6.04367249	25.42800095	9.018432126	28.39840205	25.25720592	10.80571384	5.169679781	47.41557533	22.58292819	41.16297227
"1770253_at"	248.3499311	256.1269162	253.8266234	185.7495029	205.3154622	118.6952765	152.5133664	176.593345	163.6008652	215.2473374	222.5375766	158.3700938	153.7727937	152.5983461
"1770254_at"	1.126305291	1.667488337	0.878374117	1.592745702	1.381785847	5.335408476	0.643124007	0.937817867	7.379538463	6.88817499	0.299422518	1.56405872	2.857541079	14.77252807
"1770255_at"	7.269025961	1.837124721	13.65336059	6.560696453	4.733365394	8.073632453	9.3105879	1.632127615	17.40198369	9.602995083	9.905136069	2.909466806	3.708019951	12.29494548
"1770256_at"	60.17000523	98.02804667	98.40140017	70.05426563	89.07502019	129.9386751	164.2552805	184.5676726	227.718969	265.5371767	338.3228724	95.53255888	55.92784945	73.79580132
"1770257_at"	161.2644019	224.6367312	197.3805783	181.1355851	180.6102954	149.404936	93.41406139	148.3145795	223.5555091	302.1611111	332.127483	219.4814456	227.8070422	202.5714353
"1770258_at"	4066.43879	3654.836999	3827.938631	2457.062372	4017.252965	1450.548836	1335.607876	1302.060348	2119.706353	2259.069323	2203.881934	2545.377152	2418.992276	2493.115234
"1770259_at"	384.7555099	563.7501326	478.4981882	342.8214266	458.2973603	568.977778	550.1258172	435.6067702	546.4714564	661.5779208	528.1459386	400.5241942	342.8259634	349.1217296
"1770260_at"	3.693820678	8.633664937	6.775520324	15.45073737	5.694016487	1.87327806	2.606628925	0.870825917	9.674865543	5.681579019	3.73080482	11.56190942	11.01673516	3.494798575
"1770261_at"	30.4515832	28.36748679	25.01800057	27.86106805	22.36677069	15.31336344	23.89217982	26.00601401	26.99118493	22.02741143	14.95590229	42.9276863	20.04144815	22.31154903
"1770262_at"	8.79660052	4.248551645	3.929366549	1.703499657	6.834691671	1.466704997	1.202747368	9.920377655	1.662573994	3.262950921	4.093419886	6.453650269	1.511504422	1.451755924
"1770263_at"	230.7186908	376.3026187	416.2934758	169.1124551	279.3972527	154.3311549	237.0472453	193.1487841	273.9974529	367.230802	291.0562624	229.7948369	183.3117078	194.4758801
"1770264_at"	12.58003798	8.416193818	19.45785508	15.25526728	8.42909819	9.165260259	11.53745357	15.19289159	13.72398521	8.593417575	7.518804172	9.182612873	17.94481609	21.49666488
"1770265_at"	0.56642503	13.47950634	0.394822949	0.588407042	5.174347877	0.520568164	8.902446952	1.235474368	0.635632346	3.220777679	6.237186066	2.279223902	2.804602606	0.680363458
"1770266_at"	11.93330522	0.705559723	0.872057103	13.580971	1.401035707	10.39807763	1.140912889	1.672625107	9.489042091	7.826084188	7.486340259	4.085021457	0.824842871	2.871012096
"1770267_at"	288.3223004	241.4687416	238.039031	207.3808941	224.6244096	224.4778726	196.0792585	184.2939579	201.0179742	213.592484	242.4107836	204.5814478	271.0494049	219.2533915
"1770268_at"	30.9045832	13.40917599	14.74700177	15.31721611	18.41369545	6.353984028	4.073708419	8.245837532	13.19765432	1.430468265	2.037714417	19.73243169	17.64140539	4.545383804
"1770269_at"	216.4784077	214.8540738	210.363521	199.0212045	209.5110117	212.2532204	154.0308555	168.2588063	211.8386077	267.5990197	220.4023651	189.510561	189.6306561	205.6628588
"1770271_at"	77.38044718	82.32727667	147.954974	70.43629335	122.9244436	41.04899297	79.44038977	77.72914955	96.73729755	129.9030148	178.887509	95.82711992	102.1362393	108.6646505
"1770272_at"	0.628753042	1.090640568	0.576949605	2.36445927	1.401312887	0.411093624	1.702852148	0.595275697	4.142838828	6.29396809	3.499998717	0.353201668	2.846372447	4.173321617
"1770273_at"	3.133300354	10.28145927	2.880477434	1.447513915	2.063111191	0.86789763	12.87181514	1.477652116	0.706617519	4.86257951	8.025886825	12.5492077	4.744854545	2.34109391
"1770274_at"	11.06375242	6.071925867	9.022626399	3.773710527	1.892080018	1.469625688	2.713578797	4.979024226	4.952913487	9.454485375	6.579118213	17.66008222	5.537756929	6.384971502
"1770275_at"	0.84551787	2.656362162	2.666547402	1.643378076	0.791948283	1.378273906	0.591958855	1.217819569	1.370051461	0.960653614	0.594869189	6.834947966	3.335965139	1.098971943
"1770276_at"	195.0791305	198.5598928	199.8622004	208.3457983	216.0168635	194.5297152	253.0357661	270.9247666	207.0694778	265.4082249	270.5621196	243.2354151	184.9199203	193.7311658
"1770277_at"	334.4290224	555.8761957	588.7033721	616.4993647	528.1033682	275.688951	522.7202656	706.5065832	738.4148753	859.8744355	662.9609228	728.3471191	659.4638499	631.6928127
"1770278_at"	4.667454037	21.29843012	4.041420375	4.360461491	2.213804295	3.634635457	2.854248208	6.529475786	10.77012516	0.922469394	1.846650567	10.22753022	16.21091784	9.173213959
"1770279_at"	355.362672	372.8938161	376.5653092	414.9236814	379.2795166	479.9574831	537.9398774	451.1574164	327.0542045	438.8574754	367.3708432	298.4668968	272.2537178	266.4632965
"1770280_at"	535.8631451	643.9489607	633.0493705	326.2548235	435.4837845	235.5885641	427.1461472	405.934724	378.1529106	480.2812132	438.4192561	456.6015956	365.2663349	385.7263025
"1770281_at"	44.5027274	57.51173998	71.87348156	47.32695222	56.46493124	53.46257582	71.82770443	75.31230333	69.49023395	87.59082279	102.4679785	103.0786293	61.66414809	99.90996535
"1770282_at"	9.100957032	6.409396431	8.181863961	3.261970222	0.720302661	3.98782561	0.617183233	1.541900694	5.966825626	0.441042159	0.829255412	10.21590986	7.559259012	11.67273353
"1770283_at"	13.17082053	12.35473585	13.54196034	19.18782523	0.894031953	11.23260552	14.65998087	14.83443528	1.20412694	10.77587259	9.97340539	27.19827691	20.34329749	21.22710026
"1770284_at"	4988.726837	4595.399749	3766.684452	2449.145038	4244.513221	1491.737553	1300.768722	1062.768074	2009.652044	2356.146097	1962.997997	2481.78762	2226.913471	2475.028151
"1770285_at"	14.94405761	1.365898588	8.471260983	14.51780107	14.42745772	10.84494198	15.44764962	3.861528146	5.221177221	1.338607772	8.800978494	10.15450197	20.08915074	10.23928704
"1770286_at"	14.64238937	19.36596269	17.34661721	12.52765141	18.12572022	6.345564197	14.90399288	5.073060614	5.140539631	8.037725548	3.778965848	15.56317805	2.036202193	1.498732133
"1770287_at"	17.24659706	24.38778899	23.98779472	23.79777026	9.511716233	12.88681444	4.729733065	14.30331854	13.60621454	5.916213117	3.668220867	6.526922939	27.13596464	26.47860942
"1770288_at"	86.48168926	110.7511132	130.9148986	131.1192424	95.75602696	128.6182224	231.3185758	247.081736	172.9666365	230.4854328	248.2110062	123.7426992	112.3779483	135.1119335
"1770289_at"	14.59055025	0.963790953	8.436410791	17.85945923	10.38216077	7.472728675	4.383352741	0.39918908	7.094323892	6.913616257	0.572057109	10.10470895	7.482734074	17.90499771
"1770290_at"	174.4434173	280.642555	279.9367786	221.6857535	196.9041711	155.1593921	207.6632754	206.0130547	358.3866163	368.4718767	462.5035106	285.362804	201.7660234	184.8824142
"1770291_at"	2.209509778	8.785438601	1.535099813	1.248356616	3.373165027	1.104161236	5.388487184	13.31966454	6.270336144	1.476855776	1.137616783	21.749267	3.431997576	1.979117281
"1770292_at"	225.6094834	313.792088	318.1178276	260.9032936	278.4862637	292.7161037	405.8558171	315.6835853	438.9769762	471.1460983	499.3765756	293.5335784	277.1779021	239.0028374
"1770293_at"	1.209272405	1.835656282	6.005452918	4.529264057	1.072663825	3.136453831	9.607760213	1.227590047	1.751376114	0.719539249	1.472784965	1.283519751	6.730016919	3.610110861
"1770294_at"	40.80329121	269.2690833	299.0455132	282.0817603	285.5518111	64.67395366	357.0714881	599.1986256	420.9573374	538.1197672	445.0821142	569.1062156	587.8491077	566.6028059
"1770295_at"	19.25505143	27.13300581	42.06833255	24.03961697	14.689915	13.51897882	19.59127238	15.73229116	7.72346998	14.17024493	16.99196756	48.29206992	31.20231488	15.21309829
"1770296_at"	61.13506473	56.8592577	76.26692691	79.68038962	75.04632258	11.20312392	46.40171641	31.82934368	47.90640442	30.78278959	38.99778725	108.6479266	59.26600571	82.02055262
"1770297_at"	234.9612279	239.9226344	217.7351596	174.0311769	229.868807	218.2920911	144.6265262	182.0320173	283.4825574	411.4918842	348.7378385	340.646522	328.9354049	292.3434362
"1770298_at"	796.9613357	952.6698915	1013.984979	323.4280607	617.8586346	208.0366543	178.5051235	214.7170714	387.056879	584.8027738	427.8282529	611.46899	538.1848653	576.5471039
"1770299_at"	1.143039409	1.018737867	1.395195561	1.330392911	0.572775995	1.82204004	0.560496664	0.899743386	1.049458327	4.75794487	1.663118051	0.66410903	1.217654681	1.256880887
"1770300_at"	223.811729	145.6034301	151.2508734	156.4649123	168.9781914	250.5268103	157.6950499	166.8258964	198.5522116	277.2508563	275.1458098	189.4467137	178.278784	158.4458526
"1770301_at"	2.983442987	1.405303541	4.520363628	9.762998835	6.363364267	1.956030904	2.284664731	0.366230226	1.732971463	4.37082102	4.894999524	1.983742297	4.396216073	3.612307273
"1770302_at"	7418.614659	6595.117196	5827.623686	5115.779778	6652.57581	1687.89675	3318.497034	3387.990689	2046.751853	2167.758516	1974.39489	3638.399202	3365.673393	3207.827012
"1770303_at"	56.96484689	50.56686363	42.51023072	30.6352277	41.87144855	55.53350512	45.97725038	34.78990244	37.89882033	36.28538906	48.1239426	51.77013842	56.09647708	43.40671872
"1770304_at"	3.958152757	0.547769254	0.399885422	0.292124678	0.748621989	8.202829702	0.56074769	1.113630781	0.33506117	5.855187015	0.546763686	0.126987759	2.173341975	0.251166012
"1770305_at"	10.38743633	12.50921204	7.029123852	10.13539299	3.172866872	6.622782465	17.07262227	5.025349374	4.495762541	2.736813747	2.394527331	19.16193325	16.01351905	3.477368265
"1770306_at"	11.58723565	8.606319734	3.245443117	14.13169146	10.4425086	3.653260407	8.384910891	4.925353219	3.384084107	1.906258287	3.905926176	8.412660511	11.92010684	21.87830459
"1770307_at"	1259.456159	1837.149916	2164.344966	915.0100525	1536.645044	786.5671065	1079.364666	1064.450025	3070.045537	3416.933686	3621.46064	4064.940107	4213.837083	3878.05125
"1770308_at"	163.8204183	119.7899459	131.5146208	128.7762067	80.91029921	189.751968	201.7408242	178.5576234	142.6714159	168.2943742	173.359478	154.204174	171.0031213	150.0872421
"1770309_at"	12.36272532	9.899838275	7.596140328	14.19387114	13.72640594	7.228411991	7.243415913	10.67033286	9.159733124	1.011084821	3.421355382	18.03738941	28.23704584	16.65496092
"1770310_at"	0.912675486	3.799610784	4.919367308	5.622291188	8.120005893	10.65302932	8.788764936	0.634085491	7.810459771	4.477627811	5.630952811	0.735745721	18.68540574	4.191695348
"1770311_at"	381.3068555	419.652246	461.8705691	359.8261695	414.5972381	261.3539139	243.432381	214.031974	192.9691206	209.5047509	216.2627612	233.2733906	212.0757371	192.6949207
"1770312_at"	199.4965091	165.2668816	200.347367	141.3222461	170.4169089	116.4912679	147.5806029	123.1474266	119.724128	133.2309547	126.9231725	143.7728167	115.3115482	106.2364576
"1770313_at"	364.7293637	352.859018	346.4953268	330.9737154	317.9400099	327.55155	430.7192036	436.2028007	435.362408	542.5649872	569.9656427	354.0214076	338.1314387	301.8159975
"1770314_at"	3.88638207	8.600183117	13.59393211	20.8285581	10.42750791	1.863350523	1.81691225	16.21103433	1.648844063	4.973712553	5.363882137	12.62045735	1.575138658	1.878127976
"1770315_at"	217.0329243	267.1735191	217.4486002	167.9103854	224.662606	213.2948136	282.2125563	172.5316015	164.5132282	218.4636486	192.7584609	128.4879897	131.8051825	139.1185718
"1770316_at"	0.266421667	11.8292106	6.01345225	0.288460479	0.44358159	5.093480077	5.243864903	1.067282019	1.062666641	1.510679096	5.742820537	0.521140912	5.596088164	0.335687195
"1770317_at"	348.0472441	863.3507916	884.668888	579.3351987	524.217418	178.7881729	428.2925847	521.0653796	723.4665306	904.5083482	889.6175545	929.4221433	990.1838426	891.694989
"1770318_at"	14.09798983	5.766483369	16.75209322	0.823378514	10.38388193	5.316597419	3.65264959	17.96676945	12.44983027	7.974371112	2.141267906	12.65743999	1.781593141	25.26415887
"1770319_at"	291.6076584	281.5036614	268.7457658	330.3937568	381.4328594	224.8229847	289.728649	201.9045151	266.6180769	400.7076139	344.5678774	354.4888896	325.7257561	325.3540755
"1770320_at"	10.37346554	0.684578751	4.0248785	3.145827514	1.579263868	0.572428493	5.045471582	5.405939793	1.784255447	10.87948796	0.902585693	2.708695728	18.12881499	5.824717191
"1770321_at"	4378.105746	3035.110367	3098.181644	4212.734259	3433.915944	6433.82849	4451.059442	4128.459829	4731.808953	4757.079763	4964.304863	4113.616237	4125.568434	4018.072124
"1770322_at"	5.740109908	6.988641318	1.609663866	6.017664142	2.2476923	0.946146848	0.706505072	0.384878105	0.280352756	4.402199696	0.785595137	18.51771096	10.44651172	0.428541754
"1770323_at"	1324.261609	1333.368391	1407.061205	1228.963687	1271.636134	1135.79176	1143.624649	1131.441968	782.7741274	1044.82614	1036.867644	1197.004406	1009.006209	968.5494507
"1770324_at"	1.5813389	4.016151229	0.447747399	6.085818997	3.251499011	9.187777481	9.245713387	4.044098321	1.698998157	4.866018596	2.541716647	8.247345842	1.512573532	5.027502081
"1770325_at"	11.51514032	18.92456539	7.921981633	15.24110772	18.04328545	13.87617113	12.33171494	8.95413955	27.51706198	12.8704581	7.790093846	18.38579023	26.50044904	5.941509181
"1770326_at"	219.9474095	191.486153	218.0853018	177.3953044	136.9323328	320.48636	285.4827575	242.2092669	228.5722345	367.2117254	309.5301308	226.2103229	213.9329165	202.4925349
"1770327_at"	1.483864994	2.618437312	3.241105569	1.14203702	0.72544903	5.290066444	4.396803693	0.412606934	1.555707457	9.246727156	0.582310595	6.019247529	1.02715633	14.3910877
"1770328_at"	0.571684941	8.588184314	1.043095792	0.663565171	5.488565926	0.719556494	6.87434938	0.372142813	4.26673687	8.995235232	5.675545002	1.280264301	16.12621506	5.510848746
"1770329_at"	3.25047893	3.316506927	1.258298266	1.496686955	1.120471235	1.231123923	0.538852189	6.288053426	1.521573031	0.612905896	0.534330765	0.762931719	2.141739573	1.183749242
"1770330_at"	0.479330718	2.144297237	3.906508752	1.196440683	0.722579679	11.02365932	1.649368381	2.528022536	5.93805055	0.564007518	0.415646229	0.816402407	16.22433836	1.049290296
"1770331_at"	16.2653558	23.33886974	11.09445499	7.104951994	9.779270731	11.19325231	0.766041184	12.4286498	6.644328918	1.930842272	0.702553728	13.13695694	22.14286817	6.148116387
"1770332_at"	322.3086907	461.6894385	443.1723147	354.1972758	310.2889642	376.413927	608.0617842	644.666833	527.4065719	700.4034204	664.007144	470.7013566	357.1847523	387.5828609
"1770333_at"	214.1656064	281.9732398	249.716878	200.2303959	230.7621714	120.9659856	211.9431815	211.2690793	250.2059147	270.0636646	217.663004	202.4027471	179.733906	168.5209453
"1770335_at"	154.3121295	170.3433721	162.7782604	208.3059957	162.9514098	145.5627938	260.0746057	199.901062	174.7490106	156.9252981	154.196394	286.6564822	182.7590247	228.5054579
"1770336_at"	2.01358415	1.642567222	1.162468716	0.635269532	0.950794872	2.831171456	0.535827712	0.609079237	8.930103175	0.506629824	0.815125566	3.505497179	4.525256362	2.465848714
"1770337_at"	334.9952597	257.6507995	276.3727276	190.7110399	197.396323	476.2301608	458.8850227	397.831901	270.8898261	299.7704049	270.2278223	339.4775836	297.9414538	328.8442364
"1770338_at"	1.695238314	18.29145165	3.876221976	9.351453273	0.375867131	8.057034511	10.77317882	0.374908557	3.326644147	1.52815249	17.83317172	17.08913931	6.408871227	4.957033794
"1770339_at"	2468.860664	3241.81134	3375.950185	2206.436269	3212.383284	702.2682265	1042.963923	1371.494786	1545.028831	1766.624033	1474.679039	2290.226308	1958.605546	1953.434919
"1770340_at"	159.3940086	174.1863162	202.973145	112.5264137	148.2101351	198.3080214	173.0592251	157.9529454	186.1849258	230.2036571	205.8549	163.3760723	179.8296416	140.2079659
"1770341_at"	4.101652071	5.923336681	8.565181741	12.28347176	7.942224255	10.56925666	2.007126273	7.232011338	10.48352738	8.144948678	0.786165296	15.77197452	5.935517113	9.761965421
"1770342_at"	219.7141298	199.0905898	227.7006947	216.1898514	195.6691541	273.2286757	170.0700572	184.9643859	178.2826156	204.1941132	246.8400422	143.3069053	149.6173858	137.850073
"1770343_s_at"	78.1953496	94.38642777	102.0503317	70.36578162	78.80936228	53.22814237	81.68576881	97.26838272	60.23736298	66.84625451	80.4436288	92.3094925	87.37787087	65.38602856
"1770344_at"	900.6552813	863.569288	853.8442404	598.0532005	809.1195166	746.547219	628.8110806	556.5951019	629.5069662	775.0965975	773.8426886	629.5720038	603.0420075	552.8605953
"1770345_at"	380.0000262	936.1154546	858.5644542	490.340436	762.9471568	105.9753178	513.8387953	577.8943266	427.4282025	549.1861965	477.1211139	789.8036798	710.9299257	714.2735878
"1770346_at"	1.722231977	0.383489336	0.534800557	1.964521549	0.777070094	1.480862002	1.655681932	8.490564681	0.670094167	5.461362944	8.994170426	3.563686647	1.100969	0.775760912
"1770347_at"	67.37753691	56.48152109	48.45261925	51.60614404	51.96332758	123.4179034	101.4923394	82.66683983	77.77633167	88.04412027	88.79655992	104.8916073	74.74995131	42.79658251
"1770348_at"	0.962011098	15.67506635	22.93076366	25.97277531	7.257238781	10.89374748	0.990690366	7.25002406	20.21521139	6.049046635	2.015435721	28.9569169	23.00380513	43.49467637
"1770349_at"	148.7418632	166.9476255	155.8747646	32.30028249	86.80770198	36.7859559	16.61869117	10.86846569	21.67797869	27.69612158	28.23897813	3.520159282	11.64789224	39.32170054
"1770350_at"	2.803687867	13.17766126	12.13356831	16.19328029	11.58396603	8.35693716	17.32172244	2.96048516	6.732747911	1.684330269	4.763150855	37.44824617	4.919667927	3.565459811
"1770351_at"	15.8350396	15.35636173	10.64074218	17.26707562	8.886848066	8.649584336	5.626711197	2.418861096	3.299715405	4.750753597	3.087517583	12.02392087	15.10003571	20.75179203
"1770352_at"	117.876831	102.9451321	111.0548115	294.1122922	204.318177	199.8387375	297.7023897	187.9092185	203.1311412	217.3474222	197.0607491	204.38377	174.212836	162.6141352
"1770353_at"	23.45747069	21.31015966	23.60081931	11.07643711	23.97909782	10.89032654	6.10784297	19.67275319	10.67870444	18.26074832	18.16331411	17.0354081	14.56955656	12.69887915
"1770354_at"	12.21964686	12.33173242	3.755886315	21.31296102	13.81392019	5.814637295	6.742020853	1.361908853	8.077257231	9.00862722	2.353843836	27.09431172	4.226593712	26.57787323
